id,pred_score
sp|A0R152|RNE_MYCS2 Ribonuclease E OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rne PE=1 SV=1,0.37758876805447156
sp|A1ZAW0|DCR2_DROME Endoribonuclease Dcr-2 OS=Drosophila melanogaster OX=7227 GN=Dcr-2 PE=1 SV=1,0.018383510544633552
sp|A7LFZ6|DCL4_ORYSJ Endoribonuclease Dicer homolog 4 OS=Oryza sativa subsp. japonica OX=39947 GN=DCL4 PE=2 SV=1,0.047579671142043464
sp|B1WC58|CTIP_RAT DNA endonuclease RBBP8 OS=Rattus norvegicus OX=10116 GN=Rbbp8 PE=2 SV=1,0.23148660125953574
sp|D2HNY3|FAN1_AILME Fanconi-associated nuclease 1 OS=Ailuropoda melanoleuca OX=9646 GN=FAN1 PE=3 SV=2,0.454936913017996
sp|F1NQJ3|PMS2_CHICK Mismatch repair endonuclease PMS2 OS=Gallus gallus OX=9031 GN=PMS2 PE=2 SV=3,0.11981285220987287
"sp|F4IV66|RNE_ARATH Ribonuclease E/G-like protein, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RNE PE=1 SV=1",0.7719982905168409
sp|H9T8G6|CDIA9_BURPE tRNA nuclease CdiA (Fragment) OS=Burkholderia pseudomallei OX=28450 GN=cdiA PE=1 SV=1,0.08531134977699101
sp|O01326|RNC_CAEEL Ribonuclease 3 OS=Caenorhabditis elegans OX=6239 GN=drsh-1 PE=2 SV=2,0.1426997650326179
sp|O14040|DI3L2_SCHPO DIS3-like exonuclease 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dis32 PE=1 SV=1,0.5432159614873384
sp|P08956|T1RK_ECOLI Type I restriction enzyme EcoKI endonuclease subunit OS=Escherichia coli (strain K12) OX=83333 GN=hsdR PE=1 SV=3,0.4296675335801372
sp|P10486|T1R1_ECOLX Type I restriction enzyme EcoR124I/EcoR124II endonuclease subunit OS=Escherichia coli OX=562 GN=hsdR PE=1 SV=2,0.4525117944626301
sp|P13458|SBCC_ECOLI Nuclease SbcCD subunit C OS=Escherichia coli (strain K12) OX=83333 GN=sbcC PE=1 SV=1,0.07582478566840732
sp|P21499|RNR_ECOLI Ribonuclease R OS=Escherichia coli (strain K12) OX=83333 GN=rnr PE=1 SV=2,0.1967139513361758
sp|P21513|RNE_ECOLI Ribonuclease E OS=Escherichia coli (strain K12) OX=83333 GN=rne PE=1 SV=6,0.048933060855380586
sp|P22147|XRN1_YEAST 5'-3' exoribonuclease 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=XRN1 PE=1 SV=1,0.663347491205932
sp|P31384|CCR4_YEAST CCR4-Not complex 3'-5'-exoribonuclease subunit Ccr4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCR4 PE=1 SV=2,0.05275337146951194
sp|P34607|MUT7_CAEEL Exonuclease mut-7 OS=Caenorhabditis elegans OX=6239 GN=mut-7 PE=1 SV=1,0.042095942648035116
sp|P37202|DIS3_SCHPO Exosome complex exonuclease dis3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dis3 PE=1 SV=1,0.12229611141142961
"sp|P39112|DSS1_YEAST Exoribonuclease II, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DSS1 PE=1 SV=2",0.049775517835764574
sp|P40383|XRN1_SCHPO 5'-3' exoribonuclease 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=exo2 PE=1 SV=1,0.5592802272545415
sp|P40848|XRN2_SCHPO 5'-3' exoribonuclease 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dhp1 PE=1 SV=1,0.5
sp|P54278|PMS2_HUMAN Mismatch repair endonuclease PMS2 OS=Homo sapiens OX=9606 GN=PMS2 PE=1 SV=2,0.01705783825975374
sp|P54279|PMS2_MOUSE Mismatch repair endonuclease PMS2 OS=Mus musculus OX=10090 GN=Pms2 PE=2 SV=2,0.01594773638726479
sp|P54602|YHCR_BACSU Endonuclease YhcR OS=Bacillus subtilis (strain 168) OX=224308 GN=yhcR PE=1 SV=1,0.41916115778915836
sp|P71629|CAS10_MYCTU CRISPR system single-strand-specific deoxyribonuclease Cas10/Csm1 (subtype III-A) OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=cas10 PE=1 SV=1,0.1168078545020244
sp|P71905|RNE_MYCTU Ribonuclease E OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=rne PE=1 SV=2,0.6081726840869394
sp|P90740|FAN1_CAEEL Fanconi-associated nuclease 1 homolog OS=Caenorhabditis elegans OX=6239 GN=fan-1 PE=1 SV=1,0.06913232013048953
sp|P97789|XRN1_MOUSE 5'-3' exoribonuclease 1 OS=Mus musculus OX=10090 GN=Xrn1 PE=1 SV=1,0.7584013232035887
"sp|Q02773|RPM2_YEAST Ribonuclease P protein component, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPM2 PE=1 SV=1",0.10376478956855635
sp|Q02792|XRN2_YEAST 5'-3' exoribonuclease 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAT1 PE=1 SV=3,0.1598613199647013
sp|Q08162|RRP44_YEAST Exosome complex exonuclease DIS3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIS3 PE=1 SV=1,0.3595176967941639
sp|Q17RS7|GEN_HUMAN Flap endonuclease GEN homolog 1 OS=Homo sapiens OX=9606 GN=GEN1 PE=1 SV=2,0.4488709066965252
sp|Q1LWH4|FAN1_DANRE Fanconi-associated nuclease 1 OS=Danio rerio OX=7955 GN=fan1 PE=2 SV=2,0.5445290640502943
sp|Q24087|XPF_DROME DNA repair endonuclease XPF OS=Drosophila melanogaster OX=7227 GN=mei-9 PE=1 SV=2,0.0076927753935149105
sp|Q3EBC8|DCL2_ARATH Endoribonuclease Dicer homolog 2 OS=Arabidopsis thaliana OX=3702 GN=At3g03300 PE=1 SV=2,0.7936614345522709
sp|Q5HZJ0|RNC_MOUSE Ribonuclease 3 OS=Mus musculus OX=10090 GN=Drosha PE=1 SV=1,0.7245964048330128
sp|Q66X93|SND1_RAT Staphylococcal nuclease domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Snd1 PE=1 SV=1,0.017053815595518027
sp|Q69ZT1|FAN1_MOUSE Fanconi-associated nuclease 1 OS=Mus musculus OX=10090 GN=Fan1 PE=2 SV=2,0.3128592491236284
sp|Q6GNV6|CTIP_XENLA DNA endonuclease RBBP8 OS=Xenopus laevis OX=8355 GN=rbbp8 PE=1 SV=1,0.5396447917290861
"sp|Q6NQJ6|RNR1_ARATH Ribonuclease II, chloroplastic/mitochondrial OS=Arabidopsis thaliana OX=3702 GN=RNR1 PE=2 SV=1",0.2696674897962826
sp|Q78PY7|SND1_MOUSE Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1,0.1595757472587234
sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1,0.10481950047068572
sp|Q80YR6|CTIP_MOUSE DNA endonuclease RBBP8 OS=Mus musculus OX=10090 GN=Rbbp8 PE=1 SV=1,0.15655324707371762
sp|Q84W56|RNJ_ARATH Ribonuclease J OS=Arabidopsis thaliana OX=3702 GN=RNJ PE=1 SV=1,0.9055899831570339
sp|Q8CI75|DI3L2_MOUSE DIS3-like exonuclease 2 OS=Mus musculus OX=10090 GN=Dis3l2 PE=1 SV=1,0.22449314871192189
sp|Q8IYB7|DI3L2_HUMAN DIS3-like exonuclease 2 OS=Homo sapiens OX=9606 GN=DIS3L2 PE=1 SV=4,0.21611342254644247
sp|Q8IZH2|XRN1_HUMAN 5'-3' exoribonuclease 1 OS=Homo sapiens OX=9606 GN=XRN1 PE=1 SV=1,0.8656539987639063
sp|Q8N1G1|REXO1_HUMAN RNA exonuclease 1 homolog OS=Homo sapiens OX=9606 GN=REXO1 PE=1 SV=3,0.8544227428572061
sp|Q8TF46|DI3L1_HUMAN DIS3-like exonuclease 1 OS=Homo sapiens OX=9606 GN=DIS3L PE=1 SV=2,0.10600678994058312
sp|Q8VZG7|TSN1_ARATH Ribonuclease TUDOR 1 OS=Arabidopsis thaliana OX=3702 GN=TSN1 PE=1 SV=1,0.17436746801501457
